method,image_rel,gt,pred,confidence_basecsv,ned,accuracy,sigma,ssim,tenengrad,delta_mu,contrast_pr,contrast_gain,key,idx,filename,sharp_score,low_light_score,contrast_score,noise_score
baseline,333_Mastering.png,Mastering,mastering,0.9697003364562988,0.8888888888888888,0,53.54073712917055,0.0,383837104.0,0.0,0.4862745098039215,0.0,333_Mastering.png,333,333_Mastering.png,0.794900836840055,0.6130791232954962,0.4901960735294118,0.0639005536213987
baseline,334_the.png,the,the,0.5309674143791199,1.0,1,54.69409222943501,0.0,148637830.0,0.0,0.4941176470588235,0.0,334_the.png,334,334_the.png,0.7072265281690306,0.6396203038628191,0.4901960735294118,0.0797862477557307
baseline,335_JFC.png,JFC,jfc,0.4121647477149963,0.0,0,54.69942126792567,0.0,149868048.0,0.0,0.4901960784313725,0.0,335_JFC.png,335,335_JFC.png,0.7502577604360253,0.6333310305859619,0.4901960735294118,0.0696569351360502
baseline,336_3RD.png,3RD,3rd,0.7857848405838013,0.3333333333333333,0,43.26268014435289,0.0,62193386.0,0.0,0.4313725490196078,0.0,336_3RD.png,336,336_3RD.png,0.680445729564543,0.6832154720738612,0.4352941132941177,0.1782634378921745
baseline,337_EDITION.png,EDITION,edition,0.9533246755599976,0.0,0,43.11485960687165,0.0,99918336.0,0.0,0.4196078431372549,0.0,337_EDITION.png,337,337_EDITION.png,0.7255068930453248,0.6726597799951085,0.4156862703529412,0.1402017567717144
baseline,338_TM.png,TM,tm,0.2849710285663605,0.0,0,15.626791097343048,0.0,2063380.0,0.0,0.1533333333333333,0.0,338_TM.png,338,338_TM.png,0.958391926616486,0.4626401914520295,0.1533333318000001,0.1079956449887209
baseline,339_2.png,2,2,0.4548298418521881,1.0,1,21.21003300690536,0.0,20946022.0,0.0,0.2039215686274509,0.0,339_2.png,339,339_2.png,0.7648052824596199,0.3678428573679873,0.199999998,0.046975332809117
baseline,340_DOUBLEMINT.png,DOUBLEMINT,doublemint,0.7188242077827454,0.0,0,72.32552766571023,0.0,676787634.0,0.0,0.6588235294117647,0.0,340_DOUBLEMINT.png,340,340_DOUBLEMINT.png,0.825903435083543,0.4473921687696447,0.6549019542352942,0.1842721219968491
baseline,341_CHEWING.png,CHEWING,chewing,0.7820874452590942,0.0,0,43.570424827837456,0.0,163212442.0,0.0,0.4509803921568627,0.0,341_CHEWING.png,341,341_CHEWING.png,0.7738746223998615,0.3359681710053356,0.4549019562352941,0.2566271598184003
baseline,342_GUM.png,GUM,gum,0.9611472487449646,0.0,0,44.963379891107,0.0,80066448.0,0.0,0.4662745098039215,0.0,342_GUM.png,342,342_GUM.png,0.7241630883247586,0.3594478035003879,0.4627450934117648,0.2981844092298105
baseline,343_Kenco.png,Kenco,kenco,0.8078409433364868,0.8,0,78.32079383389717,0.0,3351284274.0,0.0,0.7607843137254902,0.0,343_Kenco.png,343,343_Kenco.png,0.8311989226734863,0.372652006763818,0.7647058747058825,0.0981947193615096
baseline,344_nco.png,nco,nco,0.8435331583023071,1.0,1,79.90624366162741,0.0,2179240144.0,0.0,0.7215686274509804,0.0,344_nco.png,344,344_nco.png,0.8213430236043879,0.3053899746297501,0.717647051647059,0.0881601434464799
baseline,345_FIRE.png,FIRE,fire,0.5567569732666016,0.0,0,29.492339146968387,0.0,47996128.0,0.0,0.3019607843137254,0.0,345_FIRE.png,345,345_FIRE.png,0.7025534338569048,0.315520106976138,0.3019607812941177,0.1251863972944223
baseline,346_HOSE.png,HOSE,hose,0.9943593740463256,0.0,0,29.92853946604573,0.0,70379870.0,0.0,0.3098039215686274,0.0,346_HOSE.png,346,346_HOSE.png,0.7587231344788893,0.2918580890372068,0.305882349882353,0.1246706886547163
baseline,347_REEL.png,REEL,reel,0.5521756410598755,0.0,0,28.999269106719275,0.0,60704166.0,0.0,0.2980392156862745,0.0,347_REEL.png,347,347_REEL.png,0.7391085134451857,0.2901449419359477,0.3019607812941177,0.1255919562744085
baseline,348_EXCLUSIVELY.png,EXCLUSIVELY,exclusively,0.7734549045562744,0.0,0,41.803061379085385,0.0,296715804.0,0.0,0.4274509803921568,0.0,348_EXCLUSIVELY.png,348,348_EXCLUSIVELY.png,0.8195880498266858,0.2700286193040712,0.4235294075294118,0.1866373626443808
baseline,349_FOR.png,FOR,for,0.9978567361831664,0.0,0,43.01673547797628,0.0,90638094.0,0.0,0.4274509803921568,0.0,349_FOR.png,349,349_FOR.png,0.7276765377553339,0.2854008345642922,0.4274509761176471,0.2367797370636005
baseline,350_WHEELCHAIR.png,WHEELCHAIR,wheelchair,0.5073316097259521,0.0,0,42.993683140849015,0.0,315728826.0,0.0,0.4352941176470588,0.0,350_WHEELCHAIR.png,350,350_WHEELCHAIR.png,0.8199869112830741,0.2810636899419173,0.4352941132941177,0.1883838670654165
baseline,351_USERS.png,USERS,users,0.9935097098350524,0.0,0,41.93266286047813,0.0,152618318.0,0.0,0.4156862745098039,0.0,351_USERS.png,351,351_USERS.png,0.7901524224163211,0.2906644867451798,0.4196078389411765,0.2244640935322887
baseline,352_Metool.png,Metool,metool,0.7877191305160522,0.8333333333333334,0,39.95034902198152,0.0,95897464.0,0.0,0.4352941176470588,0.0,352_Metool.png,352,352_Metool.png,0.7240276506037031,0.5999209341717308,0.4352941132941177,0.3424078742469853
baseline,353_Gallery.png,Gallery,gallery,0.9699385166168212,0.8571428571428572,0,42.51466789705566,0.0,904378166.0,0.0,0.4313725490196078,0.0,353_Gallery.png,353,353_Gallery.png,0.8181684867739788,0.4266178510813875,0.4313725447058824,0.0412184727937676
baseline,354_1.png,1,1,0.4211824536323547,1.0,1,39.81186356328556,0.0,66940070.0,0.0,0.3725490196078431,0.0,354_1.png,354,354_1.png,0.7649710252175167,0.5327092693319099,0.372549015882353,0.0423360687004958
baseline,355_Please.png,Please,please,0.9991286396980286,0.8333333333333334,0,38.67118187162701,0.0,255728366.0,0.0,0.3725490196078431,0.0,355_Please.png,355,355_Please.png,0.7844079670674083,0.4150206708655161,0.372549015882353,0.0598307571690029
baseline,356_Enter.png,Enter,enter,0.9977799654006958,0.8,0,39.341129654729095,0.0,196323866.0,0.0,0.403921568627451,0.0,356_Enter.png,356,356_Enter.png,0.7520431352771132,0.4655673024743678,0.3999999960000001,0.0625040099873515
baseline,357_SIZE.png,SIZE,size,0.7653915882110596,0.0,0,36.43192445125339,0.0,194602072.0,0.0,0.3725490196078431,0.0,357_SIZE.png,357,357_SIZE.png,0.7384682555552967,0.4114981659623429,0.372549015882353,0.0550955602004678
baseline,358_QUEEN.png,QUEEN,queen,0.883986234664917,0.0,0,36.36421772656424,0.0,181314848.0,0.0,0.3607843137254902,0.0,358_QUEEN.png,358,358_QUEEN.png,0.7563166903713961,0.4023953609059066,0.3607843101176471,0.0588461886002533
baseline,359_LITTER.png,LITTER,litter,0.5514600872993469,0.0,0,30.438921090862436,0.0,288288104.0,0.0,0.2980392156862745,0.0,359_LITTER.png,359,359_LITTER.png,0.7983369501640761,0.7155051067377829,0.2980392127058824,0.0761273214761192
baseline,360_COLCHESTER.png,COLCHESTER,colchester,0.2803457081317901,0.0,0,30.41550795990497,0.0,170600958.0,0.0,0.3058823529411765,0.0,360_COLCHESTER.png,360,360_COLCHESTER.png,0.7841275930900868,0.6488977748457784,0.305882349882353,0.0907655683474254
baseline,361_BOROUGH.png,BOROUGH,borough,0.8691951632499695,0.0,0,29.68445053710897,0.0,130883334.0,0.0,0.2941176470588235,0.0,361_BOROUGH.png,361,361_BOROUGH.png,0.7729747618679139,0.6386979737466935,0.2941176441176471,0.0929036770322286
baseline,362_DEBENHAMS.png,DEBENHAMS,debenhams,0.5389294624328613,0.0,0,60.844741073839074,0.0,1533988336.0,0.0,0.7372549019607844,0.0,362_DEBENHAMS.png,362,362_DEBENHAMS.png,0.8293990509973467,0.4115988405862117,0.7372548945882355,0.118530790627
baseline,363_FAVOURITE.png,FAVOURITE,favourite,0.9293743968009948,0.0,0,49.19103766211799,0.0,372738524.0,0.0,0.5058823529411764,0.0,363_FAVOURITE.png,363,363_FAVOURITE.png,0.8032364077602593,0.235038010882648,0.5098039164705883,0.1829168268720129
baseline,364_DEPARTMENT.png,DEPARTMENT,department,0.6704367399215698,0.0,0,61.69301517576651,0.0,470478334.0,0.0,0.7254901960784313,0.0,364_DEPARTMENT.png,364,364_DEPARTMENT.png,0.8031558819279798,0.4260205942386383,0.7254901888235296,0.1850392668707005
baseline,365_STORE.png,STORE,store,0.7846481204032898,0.0,0,44.03816367827457,0.0,133589412.0,0.0,0.4196078431372549,0.0,365_STORE.png,365,365_STORE.png,0.7414853914709401,0.5471546991776082,0.4192156820823551,0.1499436674300724
baseline,366_Videos.png,Videos,videos,0.723626971244812,0.8333333333333334,0,61.06278840039136,0.0,617660354.0,0.0,0.6196078431372549,0.0,366_Videos.png,366,366_Videos.png,0.8120236720814779,0.4405874376505942,0.6156862683529413,0.2065907599612838
baseline,367_available.png,available,avaiable,0.1090752631425857,0.8888888888888888,0,58.87499339919661,0.0,654112750.0,0.0,0.592156862745098,0.0,367_available.png,367,367_available.png,0.8289511792953947,0.4007275250996056,0.5921568568235295,0.1950087781744549
baseline,368_here.png,here,here,0.9655030965805054,1.0,1,51.82348634229918,0.0,235613600.0,0.0,0.5215686274509804,0.0,368_here.png,368,368_here.png,0.7829431999731741,0.3993019086594838,0.5254901908235295,0.144761808915435
baseline,369_All.png,All,all,0.0680624768137931,0.6666666666666667,0,25.29402907601508,0.0,36515190.0,0.0,0.1607843137254902,0.0,369_All.png,369,369_All.png,0.7467713034118055,0.2912293069934873,0.1607843121176471,0.204987435788925
baseline,370_our.png,our,our,0.9745913147926332,1.0,1,30.484714176739462,0.0,47013692.0,0.0,0.2862745098039215,0.0,370_our.png,370,370_our.png,0.758052753080607,0.2966203401710515,0.2823529383529412,0.2923353583606145
baseline,371_videos.png,videos,videos,0.5380725264549255,1.0,1,31.921123188315665,0.0,105103078.0,0.0,0.2705882352941176,0.0,371_videos.png,371,371_videos.png,0.8028962242094427,0.2834187359499703,0.266666664,0.3192027896473203
baseline,372_are.png,are,are,0.679362416267395,1.0,1,35.74676240713489,0.0,59180142.0,0.0,0.3450980392156862,0.0,372_are.png,372,372_are.png,0.7421395146902824,0.2763302203604301,0.3415686240352941,0.3787947395256137
baseline,373_loaned.png,loaned,loaned,0.8128181099891663,1.0,1,32.097520268266216,0.0,124023228.0,0.0,0.2470588235294117,0.0,373_loaned.png,373,373_loaned.png,0.8185067102992879,0.2718236130269482,0.2470588210588235,0.3150912455936527
baseline,374_for.png,for,for,0.0026490404270589,1.0,1,29.34323100425771,0.0,69083848.0,0.0,0.1690196078431371,0.0,374_for.png,374,374_for.png,0.7589123514581853,0.2637846127467692,0.1686274492941177,0.2152578155506005
baseline,375_one.png,one,onc,0.3378010988235473,0.6666666666666667,0,31.3982148343593,0.0,50814052.0,0.0,0.2627450980392157,0.0,375_one.png,375,375_one.png,0.8062411054434143,0.2737643296619831,0.2650980365647059,0.320960202375057
baseline,376_week.png,week,week,0.8103476166725159,1.0,1,27.309847187697983,0.0,61404714.0,0.0,0.2156862745098039,0.0,376_week.png,376,376_week.png,0.8268422853945369,0.2782913137436975,0.2156862723529412,0.2448221504689679
baseline,377_2.png,2,2,0.4704287648200989,1.0,1,29.584514833021483,0.0,209351466.0,0.0,0.2666666666666666,0.0,377_2.png,377,377_2.png,0.8465500782623813,0.3025279910057601,0.266666664,0.047579914947886
baseline,378_NatWest.png,NatWest,natwest,0.4928724765777588,0.7142857142857143,0,91.42770080624074,0.0,3947197788.0,0.0,0.8196078431372549,0.0,378_NatWest.png,378,378_NatWest.png,0.847092189596704,0.4169135577412844,0.8235294035294118,0.0413603367423418
baseline,379_PAST.png,PAST,past,0.8031906485557556,0.0,0,48.13492262059792,0.0,864241952.0,0.0,0.5333333333333333,0.0,379_PAST.png,379,379_PAST.png,0.8679388070528451,0.4930412830284401,0.5333333280000001,0.1146870105547778
baseline,380_TIMES.png,TIMES,times,0.8463138937950134,0.0,0,37.1616217233098,0.0,706453492.0,0.0,0.4274509803921568,0.0,380_TIMES.png,380,380_TIMES.png,0.8299708109008691,0.517434223674173,0.4274509761176471,0.1104747947910452
baseline,381_Essex.png,Essex,essex,0.9908843040466307,0.8,0,44.89697332758168,0.0,342225128.0,0.0,0.4549019607843137,0.0,381_Essex.png,381,381_Essex.png,0.7817727665097357,0.2571518717551692,0.4549019562352941,0.1894213732546357
baseline,382_County.png,County,county,0.999414563179016,0.8333333333333334,0,41.643169552991566,0.0,386863184.0,0.0,0.4431372549019607,0.0,382_County.png,382,382_County.png,0.7991817260443835,0.2631799241154863,0.4470588190588236,0.1772505247306511
baseline,383_Council.png,Council,council,0.5345343947410583,0.8571428571428572,0,46.70730431514901,0.0,496355524.0,0.0,0.4549019607843137,0.0,383_Council.png,383,383_Council.png,0.8051081484163182,0.2456976389184143,0.4549019562352941,0.2441731469273475
baseline,384_Colchester.png,Colchester,colchester,0.274262398481369,0.9,0,36.70341901107101,0.0,780195958.0,0.0,0.3568627450980392,0.0,384_Colchester.png,384,384_Colchester.png,0.8280620508110217,0.2157962012195373,0.3568627415294118,0.1907222729987867
baseline,385_Library.png,Library,library,0.7335198521614075,0.8571428571428572,0,47.79027331472906,0.0,514897416.0,0.0,0.4588235294117647,0.0,385_Library.png,385,385_Library.png,0.8029496527273154,0.2999702672400546,0.4588235248235294,0.1384230995295067
baseline,386_Library.png,Library,library,0.8433934450149536,0.8571428571428572,0,85.04817077505741,0.0,1371638294.0,0.0,0.7490196078431373,0.0,386_Library.png,386,386_Library.png,0.8104296027023994,0.6111292325284046,0.7490196003529414,0.0544777393361445
baseline,387_Open.png,Open,open,0.9950286746025084,0.75,0,85.27631450404516,0.0,976783400.0,0.0,0.7450980392156863,0.0,387_Open.png,387,387_Open.png,0.826273944294854,0.601645822467564,0.7411764631764708,0.0568837707126558
baseline,388_Essex.png,Essex,essex,0.9993609189987184,0.8,0,62.16345598756725,0.0,129444586.0,0.0,0.6058823529411764,0.0,388_Essex.png,388,388_Essex.png,0.7489191502132143,0.6299119004925832,0.6078431311764706,0.2928058031883943
baseline,389_County.png,County,county,0.7302036285400391,0.8333333333333334,0,58.91409127888085,0.0,123966534.0,0.0,0.5737254901960782,0.0,389_County.png,389,389_County.png,0.7672467865603961,0.6705594162746433,0.572549013882353,0.1848186888192361
baseline,390_Council.png,Council,council,0.4389336407184601,0.8571428571428572,0,58.85130568108353,0.0,122286364.0,0.0,0.5725490196078431,0.0,390_Council.png,390,390_Council.png,0.7635952498564869,0.6645179188682214,0.5764705824705882,0.1978209163684203
baseline,391_Libraries.png,Libraries,libraries,0.3060948550701141,0.8888888888888888,0,56.80465382482976,0.0,83840902.0,0.0,0.5450980392156862,0.0,391_Libraries.png,391,391_Libraries.png,0.7526732461360515,0.6410011016499205,0.5411764651764707,0.2384991071581563
baseline,392_FORUM.png,FORUM,forum,0.4697119295597076,0.0,0,58.71204820096135,0.0,412650532.0,0.0,0.5725490196078431,0.0,392_FORUM.png,392,392_FORUM.png,0.7901162560681589,0.5620632967627907,0.5686274452941177,0.1252457044086989
baseline,393_trinity.png,trinity,trinity,0.9872601628303528,1.0,1,37.6368176556559,0.0,1428222982.0,0.0,0.4156862745098039,0.0,393_trinity.png,393,393_trinity.png,0.8584898233422525,0.3436639771580576,0.4117647017647059,0.0506683228956051
baseline,394_street.png,street,street,0.999660074710846,1.0,1,40.73954282136241,0.0,1532612588.0,0.0,0.4470588235294118,0.0,394_street.png,394,394_street.png,0.8561095419748148,0.3723930420362098,0.4470588190588236,0.0563419362681411
baseline,395_studios.png,studios,studios,0.9825787544250488,1.0,1,40.9483166657827,0.0,1583181426.0,0.0,0.4392156862745098,0.0,395_studios.png,395,395_studios.png,0.8562990904321363,0.4126380308125834,0.439215681882353,0.0600433580535914
baseline,396_WHILE.png,WHILE,while,0.5748650431632996,0.0,0,50.12658386750852,0.0,456702844.0,0.0,0.4980392156862745,0.0,396_WHILE.png,396,396_WHILE.png,0.7861967176916035,0.4717034958922483,0.4941176421176471,0.0864963038608924
baseline,397_YOU.png,YOU,you,0.7108664512634277,0.0,0,54.928210356885614,0.0,279369878.0,0.0,0.5254901960784314,0.0,397_YOU.png,397,397_YOU.png,0.7958143326034753,0.482840327525861,0.5254901908235295,0.0680039260941842
baseline,398_WAIT.png,WAIT,wait,0.8707860112190247,0.0,0,55.07488137998268,0.0,384513962.0,0.0,0.5372549019607843,0.0,398_WAIT.png,398,398_WAIT.png,0.7719149648698095,0.4711774792016872,0.5411764651764707,0.0622388760396501
baseline,399_SHOE.png,SHOE,shoe,0.920315682888031,0.0,0,60.068661242381104,0.0,517028110.0,0.0,0.5607843137254902,0.0,399_SHOE.png,399,399_SHOE.png,0.770245259966677,0.5008639706227651,0.5607843081176471,0.0696349091631007
baseline,400_21.png,21,,0.0895148366689682,0.0,0,13.45590609011338,0.0,1475532.0,0.0,0.1450980392156863,0.0,400_21.png,400,400_21.png,0.4722393743822447,0.1729941475426707,0.1450980377647059,0.0218087712414425
baseline,401_2313.png,2313,zmb,0.0143423667177557,0.0,0,18.2887903878396,0.0,31649580.0,0.0,0.1803921568627451,0.0,401_2313.png,401,401_2313.png,0.6666572068173601,0.40577360610137,0.1843137236470588,0.0337488749284985
baseline,402_3.png,3,g,0.0223541911691427,0.0,0,8.906444796147541,0.0,3657992.0,0.0,0.0392156862745098,0.0,402_3.png,402,402_3.png,0.5830760635886049,0.517561365876624,0.0392156858823529,0.0030377827813675
baseline,403_60.png,60,,0.016261763870716,0.0,0,73.14486327286224,0.0,255519796.0,0.0,0.6784313725490196,0.0,403_60.png,403,403_60.png,0.7009864065680196,0.6850947635433132,0.678431365764706,0.0233177472517965
baseline,404_626.png,626,ezh,0.0161940827965736,0.0,0,24.446615978003305,0.0,48105354.0,0.0,0.2509803921568627,0.0,404_626.png,404,404_626.png,0.6815963709842108,0.405196463836038,0.2509803896470589,0.0356553301945679
baseline,405_626.png,626,626,0.2174830287694931,1.0,1,35.23041282154222,0.0,81750130.0,0.0,0.3529411764705882,0.0,405_626.png,405,405_626.png,0.6962115495586663,0.4077840398041825,0.3568627415294118,0.0270726725238676
baseline,406_6678.png,6678,ous,0.0203141905367374,0.0,0,18.822558650485224,0.0,19450232.0,0.0,0.196078431372549,0.0,406_6678.png,406,406_6678.png,0.6495236108707698,0.3947615418408556,0.199999998,0.028824664661449
baseline,407_University.png,University,university,0.915299952030182,0.9,0,23.0806645462808,0.0,84168740.0,0.0,0.2549019607843137,0.0,407_University.png,407,407_University.png,0.7723244171883883,0.5612672108066059,0.2392156838823529,0.037436701918729
baseline,408_6868.png,6868,gs68,0.4671286046504974,0.5,0,73.5372046551065,0.0,138131468.0,0.0,0.7098039215686275,0.0,408_6868.png,408,408_6868.png,0.6706036312597095,0.4545750617599419,0.7137254830588237,0.0283717701831971
baseline,409_922.png,922,922,0.4789138734340668,1.0,1,36.366229697563504,0.0,109958866.0,0.0,0.3607843137254902,0.0,409_922.png,409,409_922.png,0.6985334624071996,0.3817015139994138,0.3607843101176471,0.0344511529947583
baseline,410_ACC.png,ACC,accs,0.2096910625696182,0.0,0,60.95624083430709,0.0,35727816.0,0.0,0.6235294117647059,0.0,410_ACC.png,410,410_ACC.png,0.6819859747365619,0.4194473578168052,0.6274509741176472,0.0310848135732536
baseline,411_ACCIDENTES.png,ACCIDENTES,accidentes,0.0235245265066623,0.0,0,65.58068466450383,0.0,254741568.0,0.0,0.6862745098039216,0.0,411_ACCIDENTES.png,411,411_ACCIDENTES.png,0.7735873047434756,0.4287817012318564,0.6862745029411765,0.0507042536734053
baseline,412_AGE.png,AGE,age,0.3768282532691955,0.0,0,46.4740196415702,0.0,77328428.0,0.0,0.4705882352941176,0.0,412_AGE.png,412,412_AGE.png,0.7609941505486553,0.3561888281666215,0.4705882305882353,0.0271980831798965
baseline,413_ALLIED.png,ALLIED,allied,0.0137751596048474,0.0,0,22.3344665677698,0.0,34033878.0,0.0,0.192156862745098,0.0,413_ALLIED.png,413,413_ALLIED.png,0.7059866218538668,0.3797106609565998,0.1909803902470599,0.0612858372627697
baseline,414_ALLOWED.png,ALLOWED,ulowedd,0.0014284392818808,0.0,0,31.68982672644035,0.0,33186868.0,0.0,0.3333333333333333,0.0,414_ALLOWED.png,414,414_ALLOWED.png,0.7091798328641155,0.4457708201842053,0.33333333,0.0363597584972577
baseline,415_AMAZING.png,AMAZING,amazing,0.6475735306739807,0.0,0,19.04363427046037,0.0,77821004.0,0.0,0.192156862745098,0.0,415_AMAZING.png,415,415_AMAZING.png,0.7407524718698821,0.3881899601475211,0.1921568608235294,0.0315933063200363
baseline,416_AND.png,AND,and,0.2002187520265579,0.0,0,63.52048474573462,0.0,98584036.0,0.0,0.6392156862745098,0.0,416_AND.png,416,416_AND.png,0.7901848767492233,0.364445658794831,0.6352941112941177,0.0348532270449979
baseline,417_ARE.png,ARE,are,0.0001525282859802,0.0,0,64.27398821004513,0.0,23279358.0,0.0,0.6196078431372549,0.0,417_ARE.png,417,417_ARE.png,0.7522284326961519,0.3321308285872603,0.6196078369411766,0.0325102740698485
baseline,418_ARE.png,ARE,are,0.2235511839389801,0.0,0,21.63243286428936,0.0,25248668.0,0.0,0.2274509803921568,0.0,418_ARE.png,418,418_ARE.png,0.6453969023706205,0.1674704737827772,0.227450978117647,0.0203796978055784
baseline,419_ARRY.png,ARRY,arry,0.9778932332992554,0.0,0,44.78371207696485,0.0,225579080.0,0.0,0.4313725490196078,0.0,419_ARRY.png,419,419_ARRY.png,0.7715649078970175,0.2801350781670635,0.4352941132941177,0.0649780797589807
baseline,420_ATTENTION.png,ATTENTION,attention,0.3458428680896759,0.0,0,48.213994372396414,0.0,385214236.0,0.0,0.5215686274509804,0.0,420_ATTENTION.png,420,420_ATTENTION.png,0.7745311776722066,0.3581983341439116,0.5215686222352942,0.02735267948664
baseline,421_ATTORENYS.png,ATTORENYS,atrorneved,0.0667259097099304,0.0,0,60.44835144375717,0.0,163481762.0,0.0,0.5843137254901961,0.0,421_ATTORENYS.png,421,421_ATTORENYS.png,0.7590133333791778,0.4258937693333184,0.5882352882352943,0.0463606279109802
baseline,422_AUTO.png,AUTO,aun,0.0042377826757729,0.0,0,56.64987906918365,0.0,144666426.0,0.0,0.5568627450980392,0.0,422_AUTO.png,422,422_AUTO.png,0.720871493085534,0.7341598340700842,0.505882347882353,0.0363020441774985
baseline,423_Arceies.png,Arceies,uhgrn,2.2849399101687595e-06,0.0,0,30.60558337617614,0.0,61138036.0,0.0,0.2980392156862745,0.0,423_Arceies.png,423,423_Arceies.png,0.681664778548465,0.5327069523120322,0.3019607812941177,0.0234334631014968
baseline,424_Av.png,Av,av,0.2321483939886093,0.5,0,35.739991025204176,0.0,40514324.0,0.0,0.3764705882352941,0.0,424_Av.png,424,424_Av.png,0.6520747381147608,0.3187990026115129,0.3764705844705883,0.0226583497881768
baseline,425_BACK.png,BACK,back,0.8425111174583435,0.0,0,43.413949121249615,0.0,118488992.0,0.0,0.4470588235294118,0.0,425_BACK.png,425,425_BACK.png,0.8040989501538064,0.2602506203045966,0.4470588190588236,0.0217625302337228
baseline,426_BAKERY.png,BAKERY,bakerye,0.2563613653182983,0.0,0,69.66986316093487,0.0,464804360.0,0.0,0.6509803921568628,0.0,426_BAKERY.png,426,426_BAKERY.png,0.7417164951527966,0.3951736250724953,0.650980385647059,0.0175780050353051
baseline,427_BEST.png,BEST,beste,0.0376197472214698,0.0,0,29.02115736572273,0.0,58842686.0,0.0,0.2941176470588235,0.0,427_BEST.png,427,427_BEST.png,0.7140381290244818,0.4320473147579878,0.2901960755294118,0.0706481525302875
baseline,428_BIG.png,BIG,sig,0.2135037928819656,0.0,0,43.95551694194524,0.0,75886480.0,0.0,0.4745098039215686,0.0,428_BIG.png,428,428_BIG.png,0.6468674920372023,0.4224702219055929,0.4745097991764706,0.0236211308998834
baseline,429_BLOCK.png,BLOCK,block,0.3464950025081634,0.0,0,34.608399352776964,0.0,66262794.0,0.0,0.3490196078431372,0.0,429_BLOCK.png,429,429_BLOCK.png,0.7183914769599408,0.4000130721477,0.3450980357647059,0.0794982067657329
baseline,430_BOOTH.png,BOOTH,booth,0.2223905175924301,0.0,0,39.94765860854997,0.0,241389266.0,0.0,0.4,0.0,430_BOOTH.png,430,430_BOOTH.png,0.7407608998767488,0.340889875461359,0.4039215645882353,0.0326170023502014
baseline,431_BR.png,BR,br,0.6982076168060303,0.0,0,57.68663917025916,0.0,107495570.0,0.0,0.6274509803921569,0.0,431_BR.png,431,431_BR.png,0.7704872771995551,0.2962245164006492,0.6274509741176472,0.0202517835675587
baseline,432_BRICK.png,BRICK,emick,0.0099349254742264,0.0,0,32.40480918329839,0.0,55686428.0,0.0,0.3254901960784314,0.0,432_BRICK.png,432,432_BRICK.png,0.7130208638206641,0.3942816397491431,0.3254901928235295,0.0858500226094129
baseline,433_BROTH.png,BROTH,broth,0.0047951382584869,0.0,0,41.42619259652592,0.0,241238576.0,0.0,0.392156862745098,0.0,433_BROTH.png,433,433_BROTH.png,0.7434128425177975,0.1937169204137215,0.3921568588235294,0.0226816946613796
baseline,434_BROWN.png,BROWN,brown,0.0594681948423385,0.0,0,40.62419086367649,0.0,101542428.0,0.0,0.4392156862745098,0.0,434_BROWN.png,434,434_BROWN.png,0.7286688342085302,0.3485571795691589,0.4352941132941177,0.0897022924517293
baseline,435_BURRITOS.png,BURRITOS,purritos,0.0836649239063263,0.0,0,47.54940773815651,0.0,420737908.0,0.0,0.4705882352941176,0.0,435_BURRITOS.png,435,435_BURRITOS.png,0.7700694699480973,0.291662019480449,0.4705882305882353,0.0273796073519284
baseline,436_BUY.png,BUY,buy,0.0598128996789455,0.0,0,11.068931178184604,0.0,9561936.0,0.0,0.1098039215686274,0.0,436_BUY.png,436,436_BUY.png,0.5084878346800492,0.1463095520088606,0.1098039204705882,0.0068871822306691
baseline,437_Bald.png,Bald,bald,0.0328214690089225,0.75,0,36.62633783361156,0.0,105914816.0,0.0,0.3803921568627451,0.0,437_Bald.png,437,437_Bald.png,0.6849038327809305,0.3207325677602324,0.3803921530588235,0.0192760672706116
baseline,438_Bank.png,Bank,bank,0.003143563400954,0.75,0,44.45919512812115,0.0,150925338.0,0.0,0.4666666666666667,0.0,438_Bank.png,438,438_Bank.png,0.7086823301309579,0.3454330602140272,0.466666662,0.0412452594399294
baseline,439_Blvd.png,Blvd,bivde,0.0298280082643032,0.4,0,36.81843909559288,0.0,122265792.0,0.0,0.3607843137254902,0.0,439_Blvd.png,439,439_Blvd.png,0.713772440145983,0.4268724220186816,0.3607843101176471,0.0301346635205598
baseline,440_Buy .png,Buy,buy,0.2421872615814209,0.6666666666666667,0,23.68504603494261,0.0,33604592.0,0.0,0.2431372549019607,0.0,440_Buy .png,440,440_Buy .png,0.6773616073431388,0.4025750072937786,0.2431372524705882,0.0346381926282156
baseline,441_CABINET.png,CABINET,onr,2.2411095415009186e-06,0.0,0,26.565785760280303,0.0,126564096.0,0.0,0.1333333333333333,0.0,441_CABINET.png,441,441_CABINET.png,0.771228045858984,0.9453875156867364,0.1372549005882353,0.0059282212756937
baseline,442_CARPOOLS.png,CARPOOLS,carpools,0.3280982375144958,0.0,0,10.409364325476806,0.0,12164402.0,0.0,0.1019607843137254,0.0,442_CARPOOLS.png,442,442_CARPOOLS.png,0.6694757039178432,0.3914515951300098,0.1019607832941176,0.0293708374493378
baseline,443_CASH.png,CASH,cas,0.000703533005435,0.0,0,40.14448782429988,0.0,36278216.0,0.0,0.4196078431372549,0.0,443_CASH.png,443,443_CASH.png,0.7508414338555603,0.708263598689706,0.4235294075294118,0.0390618365352933
